"CustomerID;""Age"";""Gender"";""LocationType"";""Occupation"";""IncomeGroup"";""MaritalStatus"";""ProductType"";""PremiumAmount"";""CoverageAmount"";""RiskScore"";""ClaimsMade"";""BrowsingTime"";""PreferredDevice"";""PaymentMode"";""CampaignSource"";""ClickedOffer"";""PolicyRenewed"";""Churned"";""DependentsCount"";""AvgMonthlySpending"";""PagesViewed"";""SessionDuration"";""DaysSinceLastVisit"";""RegionTier"";""ReferralUsed"";""TravelDays"";""ChurnRiskScore"""
"613;65;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""High"";0;17.5;""App"";""UPI"";""App"";0;0;0;3;12382;4;19.8;63;""Tier 3"";""No"";"""";3.7"
"614;42;""Female"";""Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";587;200000;""Medium"";3;4.8;""App"";""NetBanking"";""App"";1;0;0;3;6998;12;180.0;59;""Tier 1"";""Yes"";""5.0"";5.8"
"615;21;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Single"";""Health Insurance"";7814;300000;""Low"";0;10.7;""App"";""Credit Card"";""SMS"";0;1;0;0;8980;4;20.4;69;""Tier 3"";""Yes"";"""";3.9"
"616;49;""Male"";""Urban"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";22777;10000000;""Low"";0;7.6;""App"";""Debit Card"";""SMS"";1;0;0;2;12015;12;14.3;60;""Tier 1"";""Yes"";"""";4.3"
"617;56;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""Low"";2;12.2;""Desktop"";""UPI"";""Google Ads"";0;0;1;0;14355;2;23.2;75;""Tier 3"";""No"";"""";7.5"
"618;29;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Pocket Insurance"";567;300000;""Low"";1;2.7;""Mobile"";""Credit Card"";""Google Ads"";1;0;0;0;2815;15;1.2;69;""Tier 2"";""Yes"";"""";5.0"
"619;64;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";622;50000;""High"";0;11.1;""Desktop"";""NetBanking"";""App"";0;0;1;2;12125;2;60.0;84;""Tier 2"";""No"";""14.0"";6.3"
"620;60;""Female"";""Urban"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""High"";0;8.2;""App"";""UPI"";""Email"";1;0;0;1;9881;16;15.7;33;""Tier 2"";""Yes"";"""";4.199999999999999"
"621;27;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Health Insurance"";12242;750000;""Low"";1;9.2;""Mobile"";""Debit Card"";""Partner Site"";1;1;1;2;11684;1;13.1;45;""Tier 2"";""No"";"""";6.0"
"622;64;""Female"";""Semi-Urban"";""Engineer"";""Upper"";""Married"";""Life Insurance"";11696;2500000;""Medium"";0;6.2;""Mobile"";""Debit Card"";""App"";1;0;0;0;5862;19;25.3;46;""Tier 2"";""No"";"""";3.5"
"623;30;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";10842;500000;""Low"";1;8.3;""Mobile"";""UPI"";""Google Ads"";1;1;0;3;14507;14;7.5;55;""Tier 1"";""Yes"";"""";5.0"
"624;22;""Female"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Pocket Insurance"";303;10000;""Medium"";2;7.7;""Mobile"";""UPI"";""Google Ads"";1;1;0;2;12442;11;20.4;18;""Tier 3"";""Yes"";"""";5.8"
"625;78;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";979;200000;""Medium"";2;8.1;""Mobile"";""Debit Card"";""Email"";1;0;1;1;6877;2;480.0;35;""Tier 2"";""Yes"";""2.0"";6.8999999999999995"
"626;68;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Life Insurance"";11696;2500000;""Medium"";2;6.8;""App"";""NetBanking"";""Email"";1;1;1;2;2025;2;16.8;37;""Tier 3"";""No"";"""";6.0"
"627;23;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";7814;300000;""High"";0;13.4;""Mobile"";""NetBanking"";""App"";0;0;0;0;5841;9;20.0;59;""Tier 2"";""No"";"""";5.0"
"628;85;""Female"";""Rural"";""IT Professional"";""Upper"";""Married"";""Life Insurance"";22777;10000000;""Low"";1;9.7;""Mobile"";""UPI"";""Partner Site"";1;1;0;3;12446;11;12.5;48;""Tier 1"";""No"";"""";3.9000000000000004"
"629;19;""Male"";""Urban"";""Freelancer"";""Middle"";""Married"";""Pocket Insurance"";303;10000;""Low"";1;11.2;""Mobile"";""Credit Card"";""SMS"";1;1;0;0;12669;8;14.8;35;""Tier 2"";""Yes"";"""";5.0"
"630;75;""Female"";""Urban"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";622;200000;""High"";1;19.8;""Mobile"";""Debit Card"";""SMS"";0;0;0;1;9730;17;120.0;69;""Tier 3"";""Yes"";""10.0"";5.0"
"631;29;""Male"";""Urban"";""Retired"";""Middle"";""Married"";""Health Insurance"";10842;500000;""Low"";1;4.6;""Mobile"";""NetBanking"";""Partner Site"";0;0;0;0;9520;15;15.3;50;""Tier 1"";""No"";"""";4.3"
"632;82;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Low"";1;10.1;""App"";""Credit Card"";""Partner Site"";0;1;0;2;10814;12;19.2;24;""Tier 2"";""Yes"";"""";3.5"
"633;61;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""Medium"";1;15.3;""Desktop"";""Credit Card"";""Partner Site"";1;0;0;2;11176;18;17.4;85;""Tier 1"";""No"";"""";3.7"
"634;71;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Life Insurance"";28999;20000000;""Low"";1;16.4;""App"";""Debit Card"";""Email"";1;1;0;0;12735;13;14.1;40;""Tier 1"";""No"";"""";3.5"
"635;19;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";422;50000;""Low"";3;7.4;""App"";""Credit Card"";""Partner Site"";0;1;0;3;14171;15;360.0;23;""Tier 3"";""No"";""5.0"";5.8"
"636;43;""Male"";""Rural"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";587;200000;""Low"";1;15.2;""Mobile"";""UPI"";""Google Ads"";1;0;0;1;4884;3;180.0;50;""Tier 2"";""Yes"";""10.0"";4.8"
"637;20;""Male"";""Urban"";""Engineer"";""Upper"";""Single"";""Pocket Insurance"";303;10000;""High"";0;13.1;""Desktop"";""Credit Card"";""Google Ads"";0;1;0;0;11975;16;15.4;73;""Tier 3"";""No"";"""";4.199999999999999"
"638;38;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";569;200000;""Medium"";2;9.4;""Mobile"";""UPI"";""SMS"";0;1;0;2;13964;7;300.0;56;""Tier 1"";""No"";""7.0"";5.6"
"639;62;""Female"";""Rural"";""IT Professional"";""Upper"";""Married"";""Travel Insurance"";622;200000;""High"";1;15.2;""Desktop"";""UPI"";""App"";1;0;0;3;2322;14;180.0;58;""Tier 1"";""Yes"";""5.0"";4.6"
"640;47;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""High"";1;2.2;""Desktop"";""UPI"";""Partner Site"";1;0;0;2;6310;5;12.2;71;""Tier 3"";""No"";"""";5.3"
"641;45;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Travel Insurance"";807;200000;""High"";0;12.7;""Mobile"";""UPI"";""Partner Site"";0;1;0;3;10818;1;480.0;18;""Tier 2"";""Yes"";""3.0"";5.8999999999999995"
"642;51;""Male"";""Rural"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";11696;2500000;""Medium"";1;13.8;""Desktop"";""NetBanking"";""App"";1;1;0;0;12940;15;14.6;53;""Tier 3"";""No"";"""";4.699999999999999"
"643;21;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Health Insurance"";9579;500000;""High"";0;5.4;""Desktop"";""UPI"";""Partner Site"";1;1;0;0;4593;4;16.7;29;""Tier 1"";""Yes"";"""";3.9"
"644;68;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Health Insurance"";58326;400000;""Medium"";0;12.3;""Desktop"";""Credit Card"";""App"";1;0;0;1;12353;18;20.0;47;""Tier 3"";""No"";"""";3.9"
"645;79;""Female"";""Urban"";""Retired"";""Middle"";""Married"";""Travel Insurance"";979;50000;""Medium"";1;-0.8;""Desktop"";""Credit Card"";""Partner Site"";0;1;0;2;7038;16;600.0;28;""Tier 1"";""Yes"";""5.0"";4.6"
"646;49;""Female"";""Rural"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";22777;10000000;""High"";0;8.9;""Mobile"";""UPI"";""Google Ads"";0;0;0;0;12808;10;10.5;84;""Tier 1"";""Yes"";"""";4.699999999999999"
"647;47;""Female"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";22673;1000000;""Medium"";1;9.4;""App"";""NetBanking"";""Partner Site"";0;0;0;0;13117;9;7.1;18;""Tier 3"";""No"";"""";4.3"
"648;28;""Male"";""Urban"";""Retired"";""Middle"";""Married"";""Travel Insurance"";708;200000;""Low"";0;13.7;""Desktop"";""UPI"";""Google Ads"";1;0;0;2;4690;1;480.0;61;""Tier 1"";""Yes"";""5.0"";5.8999999999999995"
"649;58;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Health Insurance"";25593;300000;""Low"";2;14.4;""Desktop"";""UPI"";""App"";1;0;1;0;14854;15;11.0;29;""Tier 1"";""No"";"""";6.2"
"650;22;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";10810;750000;""Low"";1;1.0;""Desktop"";""Debit Card"";""Partner Site"";0;1;0;1;10330;14;11.6;63;""Tier 3"";""Yes"";"""";4.699999999999999"
"651;39;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";11407;400000;""High"";2;15.6;""Mobile"";""NetBanking"";""SMS"";0;1;1;0;4119;19;22.0;70;""Tier 1"";""Yes"";"""";6.2"
"652;51;""Female"";""Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";641;200000;""High"";0;7.8;""Mobile"";""UPI"";""App"";1;1;0;3;6368;14;360.0;58;""Tier 3"";""Yes"";""5.0"";4.6"
"653;46;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";417;50000;""High"";2;19.8;""Mobile"";""UPI"";""Email"";1;0;1;2;13441;19;180.0;47;""Tier 1"";""Yes"";""10.0"";6.0"
"654;62;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Life Insurance"";6419;1500000;""High"";3;18.1;""Desktop"";""UPI"";""App"";1;0;1;2;9888;2;19.8;54;""Tier 1"";""Yes"";"""";7.1"
"655;53;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";458;50000;""Medium"";0;10.8;""App"";""UPI"";""App"";1;1;0;1;9194;10;360.0;70;""Tier 1"";""Yes"";""5.0"";4.6"
"656;49;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Travel Insurance"";641;200000;""High"";0;11.2;""App"";""Debit Card"";""Google Ads"";0;0;0;3;4592;7;300.0;16;""Tier 2"";""No"";""2.0"";5.699999999999999"
"657;33;""Male"";""Urban"";""Engineer"";""Upper"";""Married"";""Health Insurance"";9425;300000;""Low"";0;17.6;""Desktop"";""NetBanking"";""Partner Site"";0;1;0;0;9873;13;10.5;37;""Tier 1"";""No"";"""";3.9"
"658;42;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""Medium"";0;18.1;""App"";""Credit Card"";""Email"";1;1;0;2;4396;4;26.3;12;""Tier 1"";""Yes"";"""";4.199999999999999"
"659;37;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";22777;10000000;""High"";0;6.3;""Desktop"";""Debit Card"";""App"";1;1;0;0;5010;16;21.9;16;""Tier 2"";""Yes"";"""";4.3"
"660;46;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""High"";1;12.7;""App"";""Credit Card"";""SMS"";0;1;0;3;13882;19;22.7;10;""Tier 1"";""Yes"";"""";5.699999999999999"
"661;56;""Female"";""Rural"";""IT Professional"";""Upper"";""Married"";""Health Insurance"";38264;1000000;""High"";0;5.6;""Desktop"";""UPI"";""Email"";1;0;0;1;9817;10;16.3;9;""Tier 3"";""Yes"";"""";4.3"
"662;81;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";729;200000;""Medium"";1;13.4;""Desktop"";""UPI"";""Partner Site"";1;0;0;2;2803;3;360.0;51;""Tier 1"";""No"";""10.0"";4.6"
"663;57;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";38264;1000000;""High"";2;9.6;""Desktop"";""Debit Card"";""Partner Site"";0;0;0;1;4231;9;19.0;57;""Tier 1"";""No"";"""";5.3"
"664;73;""Male"";""Rural"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Medium"";2;10.6;""Desktop"";""Debit Card"";""Email"";1;0;0;0;5962;17;12.8;44;""Tier 2"";""Yes"";"""";5.300000000000001"
"665;70;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";979;50000;""Medium"";0;1.1;""App"";""UPI"";""SMS"";0;1;0;1;12171;18;600.0;17;""Tier 1"";""Yes"";""2.0"";5.3"
"666;20;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";303;10000;""High"";1;11.7;""Mobile"";""Debit Card"";""App"";0;1;0;3;2414;4;23.7;13;""Tier 1"";""No"";"""";5.699999999999999"
"667;18;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";303;10000;""Medium"";0;7.8;""App"";""Debit Card"";""Email"";1;1;0;3;12676;7;11.8;56;""Tier 3"";""No"";"""";4.8"
"668;38;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""Low"";1;9.3;""Desktop"";""Debit Card"";""SMS"";0;1;0;1;2088;6;13.9;66;""Tier 2"";""Yes"";"""";4.3"
"669;40;""Male"";""Rural"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""High"";0;9.6;""Desktop"";""Credit Card"";""Email"";0;1;0;2;2160;13;12.5;3;""Tier 3"";""No"";"""";4.1000000000000005"
"670;43;""Female"";""Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";687;50000;""High"";2;0.5;""App"";""Credit Card"";""SMS"";0;0;0;1;8517;13;840.0;42;""Tier 2"";""No"";""14.0"";5.8"
"671;48;""Female"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Life Insurance"";22777;10000000;""Low"";0;6.9;""Desktop"";""Credit Card"";""Google Ads"";0;0;0;1;2558;9;19.5;60;""Tier 3"";""Yes"";"""";3.9"
"672;33;""Female"";""Urban"";""Retired"";""Middle"";""Married"";""Life Insurance"";22777;10000000;""Medium"";1;7.1;""Desktop"";""Credit Card"";""Email"";1;0;0;1;13847;10;18.8;21;""Tier 1"";""No"";"""";3.9"
"673;28;""Male"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";8865;300000;""Medium"";2;12.1;""App"";""Credit Card"";""Partner Site"";0;0;0;1;8055;15;15.4;11;""Tier 1"";""No"";"""";5.8999999999999995"
"674;66;""Female"";""Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""High"";0;14.0;""App"";""Debit Card"";""Google Ads"";1;0;0;3;8793;16;9.9;3;""Tier 3"";""No"";"""";4.3999999999999995"
"675;64;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";22777;10000000;""High"";0;16.2;""Desktop"";""Debit Card"";""Google Ads"";0;1;0;0;2466;10;21.9;26;""Tier 3"";""Yes"";"""";3.7"
"676;31;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Life Insurance"";28999;20000000;""High"";0;3.6;""Desktop"";""Credit Card"";""Google Ads"";0;1;0;2;5922;18;8.2;67;""Tier 1"";""No"";"""";4.6"
"677;45;""Male"";""Rural"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";22777;10000000;""High"";1;8.7;""Mobile"";""Credit Card"";""Google Ads"";1;0;0;3;14398;7;13.4;14;""Tier 3"";""No"";"""";4.1000000000000005"
"678;25;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";7814;300000;""Medium"";1;14.5;""Desktop"";""Debit Card"";""Google Ads"";0;1;0;3;11163;11;13.2;18;""Tier 3"";""Yes"";"""";5.0"
"679;20;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Pocket Insurance"";303;10000;""Medium"";1;6.9;""App"";""Credit Card"";""Google Ads"";0;1;0;1;13041;3;13.7;79;""Tier 2"";""Yes"";"""";4.6"
"680;62;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";979;50000;""Low"";2;5.6;""Mobile"";""NetBanking"";""Google Ads"";0;1;1;0;6663;2;480.0;37;""Tier 2"";""Yes"";""3.0"";6.8999999999999995"
"681;20;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";538;200000;""Medium"";1;7.0;""Mobile"";""Credit Card"";""App"";0;1;0;1;2049;16;17.4;53;""Tier 3"";""Yes"";"""";4.199999999999999"
"682;37;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Life Insurance"";28999;20000000;""Medium"";1;4.0;""Mobile"";""UPI"";""Partner Site"";1;0;0;0;6285;9;9.9;14;""Tier 3"";""Yes"";"""";4.6"
"683;27;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""High"";0;11.8;""App"";""NetBanking"";""Partner Site"";1;0;0;0;9586;8;11.4;50;""Tier 2"";""No"";"""";5.699999999999999"
"684;61;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";41470;500000;""Medium"";1;8.8;""Mobile"";""UPI"";""SMS"";0;0;0;0;5217;2;14.4;80;""Tier 1"";""No"";"""";5.3999999999999995"
"685;72;""Male"";""Rural"";""IT Professional"";""Upper"";""Single"";""Health Insurance"";61302;300000;""Medium"";0;5.8;""Desktop"";""NetBanking"";""SMS"";1;0;0;3;12286;18;12.7;53;""Tier 1"";""Yes"";"""";4.3"
"686;61;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Medium"";1;11.3;""Mobile"";""Credit Card"";""SMS"";1;1;0;1;8914;14;12.9;41;""Tier 3"";""No"";"""";4.3"
"687;29;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Health Insurance"";13346;1000000;""Low"";1;9.2;""Mobile"";""NetBanking"";""SMS"";0;0;0;3;4135;10;13.3;58;""Tier 3"";""Yes"";"""";5.0"
"688;34;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Single"";""Life Insurance"";22777;10000000;""Medium"";0;1.1;""Mobile"";""Credit Card"";""Email"";0;1;0;2;7531;18;15.5;5;""Tier 1"";""Yes"";"""";3.5"
"689;42;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";417;50000;""Low"";2;8.3;""Mobile"";""NetBanking"";""App"";1;1;1;0;14279;2;240.0;70;""Tier 3"";""No"";""14.0"";6.8999999999999995"
"690;37;""Female"";""Urban"";""Freelancer"";""Middle"";""Single"";""Pocket Insurance"";567;300000;""Medium"";1;4.3;""Mobile"";""UPI"";""Google Ads"";1;0;0;0;11182;9;11.1;49;""Tier 2"";""No"";"""";5.0"
"691;63;""Male"";""Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";22777;10000000;""Low"";1;10.6;""App"";""Credit Card"";""SMS"";1;0;0;3;13149;13;15.6;78;""Tier 3"";""Yes"";"""";4.3"
"692;59;""Male"";""Rural"";""Engineer"";""Upper"";""Married"";""Life Insurance"";11696;2500000;""Low"";3;6.8;""App"";""NetBanking"";""App"";0;0;0;0;7520;7;17.8;23;""Tier 1"";""No"";"""";5.1000000000000005"
"693;53;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Health Insurance"";19256;300000;""Medium"";1;19.6;""App"";""UPI"";""SMS"";1;1;0;2;14734;11;10.2;1;""Tier 2"";""No"";"""";5.4"
"694;62;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Life Insurance"";11696;2500000;""Low"";0;5.7;""Desktop"";""Credit Card"";""Partner Site"";1;0;0;2;10844;12;18.9;77;""Tier 3"";""No"";"""";4.6"
"695;35;""Female"";""Rural"";""Engineer"";""Upper"";""Single"";""Pocket Insurance"";567;300000;""Medium"";0;14.3;""Mobile"";""Debit Card"";""Google Ads"";0;1;0;0;10886;5;8.6;22;""Tier 1"";""Yes"";"""";4.6"
"696;49;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";538;200000;""High"";3;7.6;""Desktop"";""Debit Card"";""App"";1;0;1;3;10795;10;13.0;85;""Tier 1"";""No"";"""";6.5"
"697;56;""Male"";""Urban"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";22777;10000000;""Medium"";0;5.8;""Mobile"";""Credit Card"";""SMS"";1;0;0;3;3488;14;21.7;53;""Tier 2"";""Yes"";"""";4.3"
"698;48;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";587;200000;""Medium"";0;16.6;""App"";""NetBanking"";""Google Ads"";0;0;0;0;4873;7;180.0;55;""Tier 1"";""No"";""7.0"";5.3"
"699;20;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Health Insurance"";5426;300000;""Medium"";1;9.8;""App"";""Credit Card"";""Email"";1;0;0;2;2992;3;14.6;50;""Tier 2"";""Yes"";"""";4.3"
"700;59;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Life Insurance"";28999;20000000;""Medium"";2;13.4;""Mobile"";""NetBanking"";""App"";0;1;0;1;3296;16;17.6;52;""Tier 1"";""No"";"""";5.8"
"701;84;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Travel Insurance"";622;50000;""Medium"";0;11.6;""Desktop"";""UPI"";""Email"";0;1;0;0;6859;3;180.0;68;""Tier 2"";""No"";""10.0"";5.0"
"702;78;""Female"";""Urban"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";729;200000;""High"";0;12.6;""Mobile"";""UPI"";""App"";0;1;0;3;10965;4;420.0;35;""Tier 1"";""Yes"";""3.0"";5.0"
"703;41;""Male"";""Rural"";""Engineer"";""Upper"";""Married"";""Travel Insurance"";417;50000;""Medium"";1;11.1;""App"";""NetBanking"";""Google Ads"";0;1;0;0;6645;17;60.0;51;""Tier 1"";""No"";""2.0"";4.6"
"704;21;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Pocket Insurance"";303;10000;""High"";2;12.3;""App"";""Debit Card"";""SMS"";1;0;1;1;6066;11;12.0;77;""Tier 2"";""Yes"";"""";6.2"
"705;53;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";587;200000;""Medium"";0;10.3;""Desktop"";""NetBanking"";""Partner Site"";0;1;0;2;4420;9;240.0;33;""Tier 2"";""No"";""14.0"";4.3999999999999995"
"706;59;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""Low"";0;9.2;""Mobile"";""Debit Card"";""Google Ads"";0;0;0;1;7966;6;11.0;82;""Tier 1"";""No"";"""";5.699999999999999"
"707;75;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";729;50000;""High"";1;20.0;""App"";""NetBanking"";""Google Ads"";0;0;0;3;4351;11;420.0;70;""Tier 1"";""No"";""2.0"";4.199999999999999"
"708;63;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";729;50000;""High"";0;12.6;""Desktop"";""Credit Card"";""Email"";1;0;0;0;13768;8;420.0;21;""Tier 2"";""Yes"";""3.0"";5.3"
"709;70;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";622;50000;""High"";1;12.9;""Desktop"";""UPI"";""SMS"";1;1;0;1;10580;3;240.0;10;""Tier 1"";""No"";""14.0"";5.3"
"710;37;""Male"";""Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";14395;750000;""Low"";0;3.5;""App"";""UPI"";""Google Ads"";0;1;0;3;14435;9;19.3;0;""Tier 3"";""No"";"""";4.3"
"711;34;""Female"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""Low"";1;7.6;""Mobile"";""UPI"";""Partner Site"";0;0;0;1;14360;14;18.6;24;""Tier 3"";""No"";"""";4.6"
"712;71;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Medium"";0;10.4;""Desktop"";""Debit Card"";""Partner Site"";0;0;0;0;13471;6;14.2;51;""Tier 1"";""No"";"""";4.3"
"713;44;""Female"";""Urban"";""Engineer"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";1;9.4;""Desktop"";""NetBanking"";""App"";0;0;0;2;8095;9;19.2;43;""Tier 3"";""No"";"""";4.199999999999999"
"714;67;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";622;50000;""Medium"";0;12.2;""Mobile"";""Debit Card"";""SMS"";1;0;0;0;4950;6;120.0;41;""Tier 1"";""No"";""14.0"";4.3999999999999995"
"715;41;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Pocket Insurance"";567;300000;""High"";0;9.1;""Desktop"";""Credit Card"";""SMS"";1;1;0;2;6834;8;12.4;82;""Tier 3"";""Yes"";"""";5.0"
"716;36;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Health Insurance"";15703;1000000;""High"";2;6.8;""Mobile"";""UPI"";""Email"";0;1;0;2;13611;13;15.2;17;""Tier 2"";""Yes"";"""";5.9"
"717;24;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";9579;500000;""Low"";2;8.7;""App"";""NetBanking"";""Email"";1;1;0;2;5167;9;17.4;10;""Tier 1"";""No"";"""";5.3"
